date,event_count,total_severity,avg_severity,max_severity,total_impact,avg_impact,max_impact,total_price_impact,avg_price_impact,reliability,sanctions_count,sanctions_severity,sanctions_impact,production_policy_count,production_policy_severity,production_policy_impact,military_conflict_count,military_conflict_severity,military_conflict_impact,infrastructure_count,infrastructure_severity,infrastructure_impact,geopolitical_tension_count,geopolitical_tension_severity,geopolitical_tension_impact,inventory_report_count,inventory_report_severity,inventory_report_impact,trade_flow_disruption_count,trade_flow_disruption_severity,trade_flow_disruption_impact,day_of_week,is_weekend,day_of_month,month,quarter,event_count_3d_avg,event_count_3d_std,total_severity_3d_avg,total_severity_3d_std,total_impact_3d_avg,total_impact_3d_std,total_price_impact_3d_avg,total_price_impact_3d_std,event_count_7d_avg,event_count_7d_std,total_severity_7d_avg,total_severity_7d_std,total_impact_7d_avg,total_impact_7d_std,total_price_impact_7d_avg,total_price_impact_7d_std,event_count_14d_avg,event_count_14d_std,total_severity_14d_avg,total_severity_14d_std,total_impact_14d_avg,total_impact_14d_std,total_price_impact_14d_avg,total_price_impact_14d_std,event_count_30d_avg,event_count_30d_std,total_severity_30d_avg,total_severity_30d_std,total_impact_30d_avg,total_impact_30d_std,total_price_impact_30d_avg,total_price_impact_30d_std,events_3d_sum,events_7d_sum,cluster_intensity,severity_momentum,impact_acceleration
2026-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,3,4,2,1.3333333333333333,2.3094010767585034,3.0,5.19615242270663,0.8671000000000021,1.5018612552429733,117.69999999999989,203.86238005085696,1.5714285714285714,1.7182493859684487,4.428571428571429,4.540820148282422,1.1714857142857145,1.2234923408404477,176.24285714285708,221.19040709415157,2.0,1.709700828530222,6.357142857142857,5.2712156364271765,1.6166785714285712,1.3315782845807564,269.97142857142853,287.53982046257113,2.1,1.9887615276329864,6.633333333333334,6.381456613168112,1.6931233333333333,1.5840864874689167,300.93999999999994,304.7724494291339,4.0,11.0,0.3333333333333333,-9.0,-5.2026
2026-04-04,1.0,3.0,3.0,3.0,1.0,1.0,1.0,125.5,125.5,0.78,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,4,2,1.6666666666666667,2.0816659994661326,4.0,4.582575694955838,1.2004333333333355,1.3121816045553043,159.53333333333322,178.99330527517884,1.5714285714285714,1.7182493859684487,4.285714285714286,4.572172558506719,1.1714857142857145,1.2234923408404477,178.29999999999995,220.5496164887476,1.6428571428571428,1.2774459408789625,5.142857142857143,3.5703295012159333,1.3400999999999998,0.9511892701730323,200.22857142857143,160.6474516955155,2.066666666666667,1.998850244228057,6.433333333333334,6.398724729265938,1.65979,1.587922990912647,288.2533333333333,303.858017811782,5.0,11.0,0.4166666666666667,3.0,3.6013
2026-04-05,2.0,6.0,3.0,4.0,1.604,0.802,1.0,437.4,218.7,0.815,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.604,0.0,0.0,0.0,6,1,5,4,2,1.0,0.9999999999999999,3.0,2.999999999999998,0.8680000000000021,0.810106165881978,187.6333333333332,225.22234199415774,1.8571428571428572,1.573591584938886,5.142857142857143,4.180453381654969,1.4006285714285718,1.1127103347446805,240.78571428571422,223.5559097002471,1.6428571428571428,1.2774459408789625,5.071428571428571,3.5401930784869773,1.3337428571428571,0.9489440436727428,209.2428571428571,170.58651635002929,2.033333333333333,1.9910720268468296,6.366666666666666,6.39225465232963,1.6393900000000001,1.5844583702760802,299.84333333333336,302.65221953341967,3.0,13.0,0.21428571428571427,3.0,-0.3959999999999999
2026-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,4,2,1.0,0.9999999999999999,3.0,2.999999999999998,0.8680000000000021,0.810106165881978,187.6333333333332,225.22234199415774,1.4285714285714286,1.6183471874253736,4.0,4.3588989435406695,1.1221857142857148,1.1935222556625849,214.01428571428565,241.5140536184973,1.5714285714285714,1.3424596091494925,4.785714285714286,3.7861807715909315,1.2623142857142857,1.0115673108575638,195.79999999999995,179.5521565536771,2.033333333333333,1.9910720268468296,6.366666666666666,6.39225465232963,1.6393900000000001,1.5844583702760802,299.84333333333336,302.65221953341967,3.0,10.0,0.2727272727272727,-6.0,-2.208
2026-04-07,1.0,2.0,2.0,2.0,0.677,0.677,0.677,90.6,90.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.677,0.0,0.0,0.0,1,0,7,4,2,1.0,0.9999999999999999,2.6666666666666665,3.0550504633038913,0.7603333333333354,0.8052405437714447,175.9999999999999,230.8669746845573,1.1428571428571428,1.463850109422799,2.857142857142857,3.484660262185841,0.8403285714285718,0.9878294331753935,143.79999999999993,180.3736399810136,1.5,1.3445044840729665,4.5,3.838068424451197,1.222242857142857,1.0236439838705078,192.77857142857138,181.04175539858602,2.0,1.9999999999999971,6.333333333333333,6.412989691369316,1.614106666666667,1.5938479512419501,294.8666666666667,304.89111491485363,3.0,8.0,0.3333333333333333,2.0,2.281
2026-04-08,4.0,11.0,2.75,3.0,2.5398,0.63495,1.0,332.6,83.15,0.9275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.5705,2.0,5.0,0.9693,0.0,0.0,0.0,2,0,8,4,2,1.6666666666666667,2.0816659994661326,4.333333333333333,5.859465277082315,1.0722666666666687,1.3152272858077925,141.06666666666658,171.9472399700948,1.7142857142857142,1.704336206492693,4.428571428571429,4.353433237386435,1.2031571428571435,1.0889889008573392,191.31428571428566,179.9868738600264,1.7142857142857142,1.4898926873369858,5.0,4.206222496766874,1.332228571428571,1.0791456737969733,198.44285714285712,184.29231260016175,2.0,1.9999999999999971,6.3,6.385057988557449,1.6137433333333335,1.59362831055281,290.22,303.1557587593628,5.0,12.0,0.38461538461538464,9.0,1.1858
2026-04-09,1.0,3.0,3.0,3.0,0.567,0.567,0.567,66.3,66.3,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.567,0.0,0.0,0.0,3,0,9,4,2,2.0,1.7320508075688772,5.333333333333333,4.932882862316246,1.2612666666666688,1.108607510949359,163.16666666666657,147.2357406791346,1.2857142857142858,1.3801311186847076,3.5714285714285716,3.866830866792717,0.9125428571428575,0.9105013982364203,150.3428571428571,169.34924325333284,1.6428571428571428,1.4990839693802187,4.714285714285714,4.195759240518416,1.2298714285714283,1.0788953862657367,183.60714285714283,186.09323744289387,2.033333333333333,1.9736773542933916,6.4,6.30599058367353,1.6326433333333337,1.5771063893187063,292.43000000000006,301.20247531839857,6.0,9.0,0.6,-8.0,-3.8356000000000003
2026-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,10,4,2,1.6666666666666667,2.081665999466133,4.666666666666667,5.686240703077326,1.035600000000002,1.3331674613490982,132.96666666666658,176.03699421807158,1.2857142857142858,1.3801311186847076,3.5714285714285716,3.866830866792717,0.9125428571428575,0.9105013982364203,150.3428571428571,169.34924325333284,1.4285714285714286,1.5045717874984461,4.0,4.076197322920552,1.0420142857142856,1.0447803500163175,163.29285714285712,189.73139095649134,2.033333333333333,1.9736773542933916,6.4,6.30599058367353,1.6326433333333337,1.5771063893187063,292.43000000000006,301.20247531839857,5.0,9.0,0.5,-3.0,1.4058000000000002
2026-04-11,3.0,9.0,3.0,4.0,2.598,0.866,1.0,325.9,108.63333333333333,0.8433333333333333,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.598,1.0,4.0,1.0,5,1,11,4,2,1.3333333333333333,1.527525231651947,4.0,4.582575694955839,1.055000000000002,1.3660193995694203,130.73333333333323,172.2394941159935,1.5714285714285714,1.5118578920369083,4.428571428571429,4.353433237386435,1.1408285714285717,1.1137319571516984,178.9714285714285,180.98847766534573,1.5714285714285714,1.5548576840284847,4.357142857142857,4.289650207312825,1.1561571428571429,1.1241161928132937,178.63571428571427,193.82691567931812,2.1,1.9713464679126578,6.6,6.289564427657536,1.6884766666666668,1.580762270657209,297.82,300.27405574195654,4.0,11.0,0.3333333333333333,9.0,3.165
2026-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,12,4,2,1.0,1.7320508075688779,3.0,5.19615242270663,0.866000000000002,1.4999559993546474,108.63333333333323,188.1584527288991,1.2857142857142858,1.6035674514745457,3.5714285714285716,4.5773770821706306,0.9116857142857147,1.1663197209292875,116.48571428571424,149.69700986293978,1.5714285714285714,1.5548576840284847,4.357142857142857,4.289650207312825,1.1561571428571429,1.1241161928132937,178.63571428571427,193.82691567931812,1.8333333333333333,1.6626388110747157,5.666666666666667,4.936376818270052,1.4591433333333335,1.2701710030633628,262.46333333333337,268.0696506035551,3.0,9.0,0.3,-9.0,-5.196
2026-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13,4,2,1.0,1.7320508075688779,3.0,5.19615242270663,0.866000000000002,1.4999559993546474,108.63333333333323,188.1584527288991,1.2857142857142858,1.6035674514745457,3.5714285714285716,4.5773770821706306,0.9116857142857147,1.1663197209292875,116.48571428571424,149.69700986293978,1.3571428571428572,1.549547966698323,3.7857142857142856,4.299884997184349,1.016935714285714,1.138955941342193,165.24999999999997,199.5612061498909,1.6666666666666667,1.5829551877538335,5.233333333333333,4.840086443609159,1.358676666666667,1.2621193234707093,247.55333333333334,269.86790859965816,3.0,9.0,0.3,0.0,2.598
2026-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,14,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,1.6761634196950508,3.2857142857142856,4.750939756661679,0.8149714285714289,1.216033718987383,103.54285714285707,156.08832816862548,1.1428571428571428,1.511857892036911,3.0714285714285716,4.008918628686372,0.82765,1.06444353158027,123.67142857142855,163.3922906973885,1.6,1.6103115997457933,4.966666666666667,4.902380374199181,1.2920100000000003,1.2797734679258264,232.36333333333334,270.57203067133275,0.0,8.0,0.0,0.0,0.0
2026-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,15,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.1338934190276804,1.7142857142857142,3.4016802570830356,0.4521428571428575,0.9695412022483331,56.02857142857136,121.54018148038972,1.1428571428571428,1.511857892036911,3.0714285714285716,4.008918628686372,0.82765,1.06444353158027,123.67142857142855,163.3922906973885,1.5,1.613520460317149,4.666666666666667,4.922386114220545,1.2067433333333335,1.2777300828458233,220.40333333333334,272.71196941895903,0.0,4.0,0.0,0.0,0.0
2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,16,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.1338934190276801,1.2857142857142858,3.401680257083035,0.3711428571428575,0.9819517008779725,46.557142857142786,123.17862175370861,0.8571428571428571,1.2924123453177307,2.4285714285714284,3.694367557289298,0.6418428571428569,0.9521372919056179,98.44999999999996,152.11660380722876,1.3666666666666667,1.5643293888377876,4.266666666666667,4.791755371492776,1.08731,1.2138132400088113,199.89666666666668,265.0231121779856,0.0,3.0,0.0,0.0,0.0
2026-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,17,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.1338934190276801,1.2857142857142858,3.401680257083035,0.3711428571428575,0.9819517008779725,46.557142857142786,123.17862175370861,0.8571428571428571,1.2924123453177307,2.4285714285714284,3.694367557289298,0.6418428571428569,0.9521372919056179,98.44999999999996,152.11660380722876,1.3333333333333333,1.582955187753835,4.1,4.85194593027837,1.0539766666666668,1.2299175965341604,171.93,238.16263806989787,0.0,3.0,0.0,0.0,0.0
2026-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,18,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,1.311403911760304,2.2142857142857144,3.7453267584381167,0.5704142857142857,0.9606731468948411,89.48571428571425,154.0850607101973,1.3333333333333333,1.582955187753835,4.1,4.85194593027837,1.0539766666666668,1.2299175965341604,171.93,238.16263806989787,0.0,0.0,0.0,0.0,0.0
2026-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,19,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,1.2774459408789631,1.7857142857142858,3.619999392872276,0.45584285714285705,0.922826264767674,58.24285714285712,118.30416934121867,1.3333333333333333,1.582955187753835,4.1,4.85194593027837,1.0539766666666668,1.2299175965341604,171.93,238.16263806989787,0.0,0.0,0.0,0.0,0.0
2026-04-20,2.0,6.0,3.0,4.0,2.0,1.0,1.0,623.4,311.7,0.795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0,20,4,2,0.6666666666666666,1.1547005383792517,2.0,3.4641016151377544,0.6666666666666687,1.1547005383792517,207.79999999999987,359.9201578128127,0.2857142857142857,0.7559289460184545,0.8571428571428571,2.2677868380553634,0.2857142857142861,0.7559289460184545,89.0571428571428,235.62305247395224,0.7857142857142857,1.311403911760304,2.2142857142857144,3.7453267584381167,0.5986999999999999,0.9985305503588768,102.77142857142853,190.18162342905043,1.2,1.3235271579877133,3.6333333333333333,3.837054665462449,0.9582400000000002,1.0155710235439304,155.98,183.4789011641751,2.0,2.0,0.6666666666666666,6.0,2.0
2026-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,21,4,2,0.6666666666666666,1.1547005383792517,2.0,3.4641016151377544,0.6666666666666687,1.1547005383792517,207.79999999999993,359.9201578128127,0.2857142857142857,0.7559289460184545,0.8571428571428571,2.2677868380553634,0.2857142857142861,0.7559289460184545,89.0571428571428,235.62305247395224,0.7142857142857143,1.3259870882635947,2.0714285714285716,3.7919811285291125,0.550342857142857,1.0107649576238984,96.29999999999997,192.15882053054852,1.1333333333333333,1.3321834121764768,3.4,3.838102979696956,0.9018066666666668,1.0203610013409314,145.60666666666668,183.1975604666145,2.0,2.0,0.6666666666666666,-6.0,-4.0
2026-04-22,3.0,7.0,2.3333333333333335,3.0,2.083,0.6943333333333334,0.914,199.5,66.5,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.914,2.0,4.0,1.169,0.0,0.0,0.0,2,0,22,4,2,1.6666666666666667,1.5275252316519468,4.333333333333333,3.7859388972001824,1.3610000000000022,1.179390944513311,274.2999999999999,318.3601262721197,0.7142857142857143,1.2535663410560174,1.8571428571428572,3.184785258515422,0.5832857142857147,0.9964381088466583,117.5571428571428,235.120549627511,0.6428571428571429,1.1507283885330335,1.7857142857142858,3.166618468883261,0.5177142857142856,0.9469623035768671,86.7928571428571,182.6245221729556,1.2,1.3746472901853013,3.5,3.892964476307629,0.9379066666666668,1.0428647559795878,145.98333333333332,183.2997433700865,5.0,5.0,0.8333333333333334,7.0,4.083
2026-04-23,2.0,5.0,2.5,3.0,1.5379999999999998,0.7689999999999999,0.941,160.3,80.15,0.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.941,0.0,0.0,0.0,1.0,3.0,0.597,0.0,0.0,0.0,3,0,23,4,2,1.6666666666666667,1.5275252316519468,4.0,3.605551275463989,1.207000000000002,1.0802282166283197,119.93333333333327,105.69845473484162,1.0,1.2909944487358056,2.5714285714285716,3.25868802112869,0.8030000000000003,1.0157649006208738,140.4571428571428,229.50179271008508,0.7142857142857143,1.2043875831929929,1.9285714285714286,3.2690691621336536,0.5870714285714284,0.9856195602677634,93.50714285714282,183.5388261766021,1.2,1.3746472901853013,3.466666666666667,3.8750602516635815,0.9479066666666668,1.0472706082243368,146.89666666666665,183.30056809613865,5.0,7.0,0.625,-2.0,-2.6280000000000006
2026-04-24,2.0,7.0,3.5,4.0,1.521,0.7605,1.0,302.1,151.05,0.8,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.521,0.0,0.0,0.0,4,0,24,4,2,2.3333333333333335,0.5773502691896262,6.333333333333333,1.1547005383792532,1.7140000000000022,0.319676398878616,220.6333333333333,73.22413081309574,1.2857142857142858,1.2535663410560174,3.5714285714285716,3.408672412985387,1.0202857142857147,0.9773171976190252,183.61428571428564,227.07886609848006,0.8571428571428571,1.231455852429767,2.4285714285714284,3.479926739155604,0.6957142857142856,0.9996584361725709,115.08571428571426,189.36594957156925,1.2333333333333334,1.3817363722139073,3.566666666666667,3.9276502875904344,0.9652733333333335,1.0524711528304362,148.52333333333334,184.49005894783073,7.0,9.0,0.7,2.0,0.5280000000000005
2026-04-25,2.0,7.0,3.5,4.0,1.617,0.8085,1.0,383.0,191.5,0.885,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.617,0.0,0.0,0.0,5,1,25,4,2,2.0,0.0,6.333333333333333,1.1547005383792532,1.5586666666666684,0.051228247416179346,281.79999999999995,112.72927747484245,1.5714285714285714,1.1338934190276817,4.571428571428571,3.2071349029490928,1.2512857142857146,0.8824635430214128,238.32857142857137,221.53771472961225,0.7857142857142857,1.1217137594956057,2.2857142857142856,3.2208114464566875,0.6256428571428571,0.8837184207951924,119.16428571428568,194.7928943860529,1.2333333333333334,1.3817363722139073,3.566666666666667,3.9276502875904344,0.9525066666666667,1.0417552998577002,152.15666666666667,188.08469787495204,6.0,11.0,0.5,0.0,0.11299999999999999
2026-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,26,4,2,1.3333333333333333,1.1547005383792517,4.666666666666667,4.041451884327381,1.046000000000002,0.9071333970260382,228.36666666666665,201.8655575707093,1.5714285714285714,1.1338934190276817,4.571428571428571,3.2071349029490928,1.2512857142857146,0.8824635430214128,238.32857142857137,221.53771472961225,0.7857142857142857,1.1217137594956057,2.2857142857142856,3.2208114464566875,0.6256428571428571,0.8837184207951924,119.16428571428568,194.7928943860529,1.1333333333333333,1.3578211078487255,3.2333333333333334,3.7845724336769093,0.8648400000000002,1.0057608335021273,142.67666666666668,188.35650292836092,4.0,11.0,0.3333333333333333,-7.0,-1.713
2026-04-27,2.0,8.0,4.0,5.0,1.9529999999999998,0.9764999999999999,1.0,747.8000000000001,373.90000000000003,0.845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,3.0,0.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27,4,2,1.3333333333333333,1.1547005383792517,5.0,4.358898943540674,1.190000000000002,1.044173836102016,376.9333333333332,373.93691089986476,1.5714285714285714,1.1338934190276817,4.857142857142857,3.4364987719368982,1.244571428571429,0.875972384865881,256.09999999999997,259.34022698635346,0.9285714285714286,1.141138818110141,2.857142857142857,3.483083135939793,0.765142857142857,0.930279598759498,172.5785714285714,253.33393340250743,1.1666666666666667,1.366680683976335,3.3666666666666667,3.881728492817865,0.8966066666666668,1.0250423220643066,163.9,218.18461496378686,4.0,11.0,0.3333333333333333,8.0,3.57
2026-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,28,4,2,0.6666666666666666,1.1547005383792517,2.6666666666666665,4.618802153517006,0.651000000000002,1.127565075727339,249.26666666666657,431.7425313000022,1.5714285714285714,1.1338934190276817,4.857142857142857,3.4364987719368982,1.244571428571429,0.875972384865881,256.09999999999997,259.34022698635346,0.9285714285714286,1.141138818110141,2.857142857142857,3.483083135939793,0.765142857142857,0.930279598759498,172.5785714285714,253.33393340250743,1.1666666666666667,1.366680683976335,3.3666666666666667,3.881728492817865,0.8966066666666668,1.0250423220643066,163.9,218.18461496378686,2.0,11.0,0.16666666666666666,-8.0,-3.9059999999999997
2026-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,29,4,2,0.6666666666666666,1.1547005383792517,2.6666666666666665,4.618802153517006,0.651000000000002,1.127565075727339,249.26666666666657,431.7425313000022,1.1428571428571428,1.0690449676496976,3.857142857142857,3.7161167647860327,0.9470000000000003,0.8972290677413433,227.59999999999997,276.96029197943403,0.9285714285714286,1.141138818110141,2.857142857142857,3.483083135939793,0.765142857142857,0.930279598759498,172.5785714285714,253.33393340250743,1.0666666666666667,1.337350270918744,3.1,3.826856096877297,0.8316366666666667,1.0177759622327733,157.65333333333334,220.1622908194088,2.0,8.0,0.2222222222222222,0.0,1.9529999999999998
2026-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,30,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0690449676496976,3.142857142857143,3.933978962347216,0.7272857142857146,0.9164903553385444,204.69999999999996,289.78256791371473,0.9285714285714286,1.141138818110141,2.857142857142857,3.483083135939793,0.765142857142857,0.930279598759498,172.5785714285714,253.33393340250743,0.9666666666666667,1.2994251602637372,2.7666666666666666,3.6358685660905175,0.7433033333333334,0.9683127944623765,138.25,206.70456303456314,0.0,6.0,0.0,0.0,0.0
2026-05-01,2.0,6.0,3.0,3.0,2.0,1.0,1.0,443.4,221.7,0.8899999999999999,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,5,2,0.6666666666666666,1.1547005383792517,2.0,3.4641016151377544,0.6666666666666687,1.1547005383792517,147.79999999999987,255.99710935868006,0.8571428571428571,1.0690449676496974,3.0,3.7859388972001824,0.795714285714286,0.9997307494663608,224.88571428571427,302.3470160184124,1.0714285714285714,1.141138818110141,3.2857142857142856,3.4736053411310444,0.9079999999999998,0.9569252040540296,204.24999999999997,257.7764140013276,1.0333333333333334,1.299425160263737,2.966666666666667,3.643447905992099,0.8099700000000001,0.9840926803669058,153.03,212.25606875690806,2.0,6.0,0.2857142857142857,6.0,2.0
2026-05-02,1.0,3.0,3.0,3.0,1.0,1.0,1.0,230.1,230.1,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,2,5,2,1.0,1.0,3.0,3.0,1.000000000000002,1.0,224.4999999999999,221.75303831063962,0.7142857142857143,0.9511897312113418,2.4285714285714284,3.359421718944242,0.707571428571429,0.9407096358853878,203.04285714285712,294.4400327013004,1.1428571428571428,1.0994504121565536,3.5,3.345490650458875,0.9794285714285713,0.920566189847373,220.68571428571425,250.99818220960628,0.9333333333333333,1.172481404406127,2.7666666666666666,3.460947979895145,0.7565933333333333,0.9252490788350205,148.93,209.42729814161262,3.0,5.0,0.5,-3.0,-3.0
2026-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,3,5,2,1.0,1.0,3.0,3.0,1.000000000000002,1.0,224.4999999999999,221.75303831063962,0.7142857142857143,0.9511897312113418,2.4285714285714284,3.359421718944242,0.707571428571429,0.9407096358853878,203.04285714285712,294.4400327013004,1.1428571428571428,1.0994504121565536,3.5,3.345490650458875,0.9794285714285713,0.920566189847373,220.68571428571425,250.99818220960628,0.9333333333333333,1.172481404406127,2.7666666666666666,3.460947979895145,0.7565933333333333,0.9252490788350205,148.93,209.42729814161262,3.0,5.0,0.5,-3.0,0.0
