date,country,demand_kbpd,year,month,day
2022-11-14,VEN,385.3,2022,11,14
2022-11-15,VEN,371.2,2022,11,15
2022-11-16,VEN,385.4,2022,11,16
2022-11-17,VEN,381.4,2022,11,17
2022-11-18,VEN,411.4,2022,11,18
2022-11-19,VEN,400.8,2022,11,19
2022-11-20,VEN,384.3,2022,11,20
2022-11-21,VEN,395.4,2022,11,21
2022-11-22,VEN,403.1,2022,11,22
2022-11-23,VEN,398.6,2022,11,23
2022-11-24,VEN,397.4,2022,11,24
2022-11-25,VEN,384.1,2022,11,25
2022-11-26,VEN,413.5,2022,11,26
2022-11-27,VEN,380.4,2022,11,27
2022-11-28,VEN,418.2,2022,11,28
2022-11-29,VEN,405.7,2022,11,29
2022-11-30,VEN,383.3,2022,11,30
2022-12-01,VEN,418.9,2022,12,1
2022-12-02,VEN,399.1,2022,12,2
2022-12-03,VEN,391.4,2022,12,3
2022-12-04,VEN,441.3,2022,12,4
2022-12-05,VEN,429.3,2022,12,5
2022-12-06,VEN,434.0,2022,12,6
2022-12-07,VEN,413.0,2022,12,7
2022-12-08,VEN,414.0,2022,12,8
2022-12-09,VEN,429.3,2022,12,9
2022-12-10,VEN,394.8,2022,12,10
2022-12-11,VEN,440.4,2022,12,11
2022-12-12,VEN,442.8,2022,12,12
2022-12-13,VEN,397.4,2022,12,13
2022-12-14,VEN,404.9,2022,12,14
2022-12-15,VEN,397.7,2022,12,15
2022-12-16,VEN,417.0,2022,12,16
2022-12-17,VEN,416.6,2022,12,17
2022-12-18,VEN,385.1,2022,12,18
2022-12-19,VEN,412.8,2022,12,19
2022-12-20,VEN,375.3,2022,12,20
2022-12-21,VEN,392.1,2022,12,21
2022-12-22,VEN,390.2,2022,12,22
2022-12-23,VEN,422.6,2022,12,23
2022-12-24,VEN,420.2,2022,12,24
2022-12-25,VEN,398.7,2022,12,25
2022-12-26,VEN,435.8,2022,12,26
2022-12-27,VEN,390.9,2022,12,27
2022-12-28,VEN,453.9,2022,12,28
2022-12-29,VEN,412.3,2022,12,29
2022-12-30,VEN,402.9,2022,12,30
2022-12-31,VEN,378.5,2022,12,31
2023-01-01,VEN,385.4,2023,1,1
2023-01-02,VEN,415.6,2023,1,2
2023-01-03,VEN,407.8,2023,1,3
2023-01-04,VEN,414.9,2023,1,4
2023-01-05,VEN,404.1,2023,1,5
2023-01-06,VEN,416.3,2023,1,6
2023-01-07,VEN,402.5,2023,1,7
2023-01-08,VEN,404.2,2023,1,8
2023-01-09,VEN,401.9,2023,1,9
2023-01-10,VEN,396.6,2023,1,10
2023-01-11,VEN,397.2,2023,1,11
2023-01-12,VEN,383.9,2023,1,12
2023-01-13,VEN,406.9,2023,1,13
2023-01-14,VEN,413.0,2023,1,14
2023-01-15,VEN,406.3,2023,1,15
2023-01-16,VEN,403.9,2023,1,16
2023-01-17,VEN,391.6,2023,1,17
2023-01-18,VEN,430.1,2023,1,18
2023-01-19,VEN,387.0,2023,1,19
2023-01-20,VEN,392.3,2023,1,20
2023-01-21,VEN,394.5,2023,1,21
2023-01-22,VEN,401.1,2023,1,22
2023-01-23,VEN,408.3,2023,1,23
2023-01-24,VEN,417.9,2023,1,24
2023-01-25,VEN,422.4,2023,1,25
2023-01-26,VEN,426.8,2023,1,26
2023-01-27,VEN,406.7,2023,1,27
2023-01-28,VEN,393.9,2023,1,28
2023-01-29,VEN,404.6,2023,1,29
2023-01-30,VEN,422.4,2023,1,30
2023-01-31,VEN,395.8,2023,1,31
2023-02-01,VEN,431.7,2023,2,1
2023-02-02,VEN,391.9,2023,2,2
2023-02-03,VEN,407.5,2023,2,3
2023-02-04,VEN,385.7,2023,2,4
2023-02-05,VEN,423.5,2023,2,5
2023-02-06,VEN,413.2,2023,2,6
2023-02-07,VEN,405.1,2023,2,7
2023-02-08,VEN,389.9,2023,2,8
2023-02-09,VEN,411.4,2023,2,9
2023-02-10,VEN,413.3,2023,2,10
2023-02-11,VEN,381.2,2023,2,11
2023-02-12,VEN,404.5,2023,2,12
2023-02-13,VEN,425.6,2023,2,13
2023-02-14,VEN,414.1,2023,2,14
2023-02-15,VEN,397.4,2023,2,15
2023-02-16,VEN,402.6,2023,2,16
2023-02-17,VEN,443.6,2023,2,17
2023-02-18,VEN,396.5,2023,2,18
2023-02-19,VEN,358.1,2023,2,19
2023-02-20,VEN,397.9,2023,2,20
2023-02-21,VEN,405.9,2023,2,21
2023-02-22,VEN,408.8,2023,2,22
2023-02-23,VEN,415.7,2023,2,23
2023-02-24,VEN,428.7,2023,2,24
2023-02-25,VEN,399.8,2023,2,25
2023-02-26,VEN,373.8,2023,2,26
2023-02-27,VEN,431.2,2023,2,27
2023-02-28,VEN,373.8,2023,2,28
2023-03-01,VEN,398.2,2023,3,1
2023-03-02,VEN,377.9,2023,3,2
2023-03-03,VEN,423.4,2023,3,3
2023-03-04,VEN,409.3,2023,3,4
2023-03-05,VEN,386.2,2023,3,5
2023-03-06,VEN,362.7,2023,3,6
2023-03-07,VEN,398.8,2023,3,7
2023-03-08,VEN,391.6,2023,3,8
2023-03-09,VEN,389.9,2023,3,9
2023-03-10,VEN,393.3,2023,3,10
2023-03-11,VEN,375.7,2023,3,11
2023-03-12,VEN,358.9,2023,3,12
2023-03-13,VEN,387.3,2023,3,13
2023-03-14,VEN,398.3,2023,3,14
2023-03-15,VEN,398.8,2023,3,15
2023-03-16,VEN,389.2,2023,3,16
2023-03-17,VEN,410.1,2023,3,17
2023-03-18,VEN,391.2,2023,3,18
2023-03-19,VEN,378.0,2023,3,19
2023-03-20,VEN,388.1,2023,3,20
2023-03-21,VEN,391.3,2023,3,21
2023-03-22,VEN,384.0,2023,3,22
2023-03-23,VEN,406.7,2023,3,23
2023-03-24,VEN,402.5,2023,3,24
2023-03-25,VEN,387.5,2023,3,25
2023-03-26,VEN,386.5,2023,3,26
2023-03-27,VEN,410.0,2023,3,27
2023-03-28,VEN,421.9,2023,3,28
2023-03-29,VEN,381.7,2023,3,29
2023-03-30,VEN,381.6,2023,3,30
2023-03-31,VEN,395.1,2023,3,31
2023-04-01,VEN,370.8,2023,4,1
2023-04-02,VEN,363.2,2023,4,2
2023-04-03,VEN,393.0,2023,4,3
2023-04-04,VEN,392.2,2023,4,4
2023-04-05,VEN,389.9,2023,4,5
2023-04-06,VEN,368.9,2023,4,6
2023-04-07,VEN,391.1,2023,4,7
2023-04-08,VEN,386.6,2023,4,8
2023-04-09,VEN,386.0,2023,4,9
2023-04-10,VEN,398.2,2023,4,10
2023-04-11,VEN,398.0,2023,4,11
2023-04-12,VEN,374.5,2023,4,12
2023-04-13,VEN,365.5,2023,4,13
2023-04-14,VEN,391.5,2023,4,14
2023-04-15,VEN,398.3,2023,4,15
2023-04-16,VEN,395.8,2023,4,16
2023-04-17,VEN,352.8,2023,4,17
2023-04-18,VEN,364.6,2023,4,18
2023-04-19,VEN,387.8,2023,4,19
2023-04-20,VEN,395.0,2023,4,20
2023-04-21,VEN,391.1,2023,4,21
2023-04-22,VEN,360.2,2023,4,22
2023-04-23,VEN,378.9,2023,4,23
2023-04-24,VEN,397.4,2023,4,24
2023-04-25,VEN,425.6,2023,4,25
2023-04-26,VEN,398.8,2023,4,26
2023-04-27,VEN,353.5,2023,4,27
2023-04-28,VEN,393.2,2023,4,28
2023-04-29,VEN,383.7,2023,4,29
2023-04-30,VEN,365.2,2023,4,30
2023-05-01,VEN,390.4,2023,5,1
2023-05-02,VEN,404.0,2023,5,2
2023-05-03,VEN,405.8,2023,5,3
2023-05-04,VEN,377.8,2023,5,4
2023-05-05,VEN,360.7,2023,5,5
2023-05-06,VEN,365.1,2023,5,6
2023-05-07,VEN,389.2,2023,5,7
2023-05-08,VEN,400.5,2023,5,8
2023-05-09,VEN,379.3,2023,5,9
2023-05-10,VEN,392.5,2023,5,10
2023-05-11,VEN,395.1,2023,5,11
2023-05-12,VEN,404.7,2023,5,12
2023-05-13,VEN,409.5,2023,5,13
2023-05-14,VEN,401.1,2023,5,14
2023-05-15,VEN,398.1,2023,5,15
2023-05-16,VEN,394.1,2023,5,16
2023-05-17,VEN,414.8,2023,5,17
2023-05-18,VEN,403.5,2023,5,18
2023-05-19,VEN,392.9,2023,5,19
2023-05-20,VEN,388.2,2023,5,20
2023-05-21,VEN,386.0,2023,5,21
2023-05-22,VEN,391.0,2023,5,22
2023-05-23,VEN,361.4,2023,5,23
2023-05-24,VEN,391.9,2023,5,24
2023-05-25,VEN,388.2,2023,5,25
2023-05-26,VEN,420.6,2023,5,26
2023-05-27,VEN,403.2,2023,5,27
2023-05-28,VEN,361.0,2023,5,28
2023-05-29,VEN,418.3,2023,5,29
2023-05-30,VEN,394.2,2023,5,30
2023-05-31,VEN,407.9,2023,5,31
2023-06-01,VEN,401.3,2023,6,1
2023-06-02,VEN,418.4,2023,6,2
2023-06-03,VEN,399.0,2023,6,3
2023-06-04,VEN,403.1,2023,6,4
2023-06-05,VEN,404.4,2023,6,5
2023-06-06,VEN,403.8,2023,6,6
2023-06-07,VEN,401.6,2023,6,7
2023-06-08,VEN,382.6,2023,6,8
2023-06-09,VEN,412.9,2023,6,9
2023-06-10,VEN,400.3,2023,6,10
2023-06-11,VEN,387.5,2023,6,11
2023-06-12,VEN,400.7,2023,6,12
2023-06-13,VEN,439.2,2023,6,13
2023-06-14,VEN,384.8,2023,6,14
2023-06-15,VEN,409.4,2023,6,15
2023-06-16,VEN,394.8,2023,6,16
2023-06-17,VEN,402.8,2023,6,17
2023-06-18,VEN,387.6,2023,6,18
2023-06-19,VEN,428.3,2023,6,19
2023-06-20,VEN,398.8,2023,6,20
2023-06-21,VEN,419.7,2023,6,21
2023-06-22,VEN,400.2,2023,6,22
2023-06-23,VEN,401.7,2023,6,23
2023-06-24,VEN,388.7,2023,6,24
2023-06-25,VEN,359.2,2023,6,25
2023-06-26,VEN,405.4,2023,6,26
2023-06-27,VEN,420.9,2023,6,27
2023-06-28,VEN,427.2,2023,6,28
2023-06-29,VEN,393.1,2023,6,29
2023-06-30,VEN,418.0,2023,6,30
2023-07-01,VEN,388.5,2023,7,1
2023-07-02,VEN,412.5,2023,7,2
2023-07-03,VEN,436.8,2023,7,3
2023-07-04,VEN,432.9,2023,7,4
2023-07-05,VEN,419.3,2023,7,5
2023-07-06,VEN,432.6,2023,7,6
2023-07-07,VEN,400.4,2023,7,7
2023-07-08,VEN,406.2,2023,7,8
2023-07-09,VEN,404.7,2023,7,9
2023-07-10,VEN,399.1,2023,7,10
2023-07-11,VEN,388.7,2023,7,11
2023-07-12,VEN,420.1,2023,7,12
2023-07-13,VEN,428.5,2023,7,13
2023-07-14,VEN,422.7,2023,7,14
2023-07-15,VEN,410.8,2023,7,15
2023-07-16,VEN,419.7,2023,7,16
2023-07-17,VEN,411.8,2023,7,17
2023-07-18,VEN,417.7,2023,7,18
2023-07-19,VEN,384.3,2023,7,19
2023-07-20,VEN,405.4,2023,7,20
2023-07-21,VEN,426.9,2023,7,21
2023-07-22,VEN,415.2,2023,7,22
2023-07-23,VEN,435.7,2023,7,23
2023-07-24,VEN,443.2,2023,7,24
2023-07-25,VEN,406.8,2023,7,25
2023-07-26,VEN,414.6,2023,7,26
2023-07-27,VEN,412.9,2023,7,27
2023-07-28,VEN,405.1,2023,7,28
2023-07-29,VEN,407.2,2023,7,29
2023-07-30,VEN,407.5,2023,7,30
2023-07-31,VEN,412.8,2023,7,31
2023-08-01,VEN,427.3,2023,8,1
2023-08-02,VEN,421.2,2023,8,2
2023-08-03,VEN,419.5,2023,8,3
2023-08-04,VEN,426.3,2023,8,4
2023-08-05,VEN,395.9,2023,8,5
2023-08-06,VEN,397.6,2023,8,6
2023-08-07,VEN,411.4,2023,8,7
2023-08-08,VEN,432.2,2023,8,8
2023-08-09,VEN,421.5,2023,8,9
2023-08-10,VEN,406.9,2023,8,10
2023-08-11,VEN,401.8,2023,8,11
2023-08-12,VEN,425.9,2023,8,12
2023-08-13,VEN,402.5,2023,8,13
2023-08-14,VEN,441.7,2023,8,14
2023-08-15,VEN,417.4,2023,8,15
2023-08-16,VEN,424.5,2023,8,16
2023-08-17,VEN,425.7,2023,8,17
2023-08-18,VEN,402.8,2023,8,18
2023-08-19,VEN,404.5,2023,8,19
2023-08-20,VEN,407.5,2023,8,20
2023-08-21,VEN,424.0,2023,8,21
2023-08-22,VEN,434.4,2023,8,22
2023-08-23,VEN,428.4,2023,8,23
2023-08-24,VEN,415.2,2023,8,24
2023-08-25,VEN,408.6,2023,8,25
2023-08-26,VEN,396.7,2023,8,26
2023-08-27,VEN,407.6,2023,8,27
2023-08-28,VEN,422.7,2023,8,28
2023-08-29,VEN,411.4,2023,8,29
2023-08-30,VEN,408.7,2023,8,30
2023-08-31,VEN,439.1,2023,8,31
2023-09-01,VEN,403.6,2023,9,1
2023-09-02,VEN,375.7,2023,9,2
2023-09-03,VEN,386.3,2023,9,3
2023-09-04,VEN,393.9,2023,9,4
2023-09-05,VEN,415.0,2023,9,5
2023-09-06,VEN,407.3,2023,9,6
2023-09-07,VEN,400.0,2023,9,7
2023-09-08,VEN,360.9,2023,9,8
2023-09-09,VEN,377.9,2023,9,9
2023-09-10,VEN,386.4,2023,9,10
2023-09-11,VEN,393.4,2023,9,11
2023-09-12,VEN,390.9,2023,9,12
2023-09-13,VEN,412.1,2023,9,13
2023-09-14,VEN,419.8,2023,9,14
2023-09-15,VEN,382.6,2023,9,15
2023-09-16,VEN,410.1,2023,9,16
2023-09-17,VEN,397.8,2023,9,17
2023-09-18,VEN,393.9,2023,9,18
2023-09-19,VEN,382.4,2023,9,19
2023-09-20,VEN,383.8,2023,9,20
2023-09-21,VEN,381.5,2023,9,21
2023-09-22,VEN,381.1,2023,9,22
2023-09-23,VEN,385.3,2023,9,23
2023-09-24,VEN,370.5,2023,9,24
2023-09-25,VEN,394.1,2023,9,25
2023-09-26,VEN,390.0,2023,9,26
2023-09-27,VEN,419.9,2023,9,27
2023-09-28,VEN,397.7,2023,9,28
2023-09-29,VEN,419.5,2023,9,29
2023-09-30,VEN,377.3,2023,9,30
2023-10-01,VEN,363.4,2023,10,1
2023-10-02,VEN,380.4,2023,10,2
2023-10-03,VEN,399.8,2023,10,3
2023-10-04,VEN,401.7,2023,10,4
2023-10-05,VEN,380.0,2023,10,5
2023-10-06,VEN,387.9,2023,10,6
2023-10-07,VEN,364.0,2023,10,7
2023-10-08,VEN,352.2,2023,10,8
2023-10-09,VEN,365.2,2023,10,9
2023-10-10,VEN,377.1,2023,10,10
2023-10-11,VEN,385.4,2023,10,11
2023-10-12,VEN,386.5,2023,10,12
2023-10-13,VEN,410.4,2023,10,13
2023-10-14,VEN,386.9,2023,10,14
2023-10-15,VEN,399.4,2023,10,15
2023-10-16,VEN,406.1,2023,10,16
2023-10-17,VEN,362.1,2023,10,17
2023-10-18,VEN,388.5,2023,10,18
2023-10-19,VEN,384.5,2023,10,19
2023-10-20,VEN,407.8,2023,10,20
2023-10-21,VEN,364.1,2023,10,21
2023-10-22,VEN,355.3,2023,10,22
2023-10-23,VEN,401.2,2023,10,23
2023-10-24,VEN,378.2,2023,10,24
2023-10-25,VEN,375.7,2023,10,25
2023-10-26,VEN,363.3,2023,10,26
2023-10-27,VEN,396.8,2023,10,27
2023-10-28,VEN,380.4,2023,10,28
2023-10-29,VEN,377.6,2023,10,29
2023-10-30,VEN,382.5,2023,10,30
2023-10-31,VEN,406.5,2023,10,31
2023-11-01,VEN,396.0,2023,11,1
2023-11-02,VEN,381.6,2023,11,2
2023-11-03,VEN,383.5,2023,11,3
2023-11-04,VEN,389.5,2023,11,4
2023-11-05,VEN,359.6,2023,11,5
2023-11-06,VEN,393.9,2023,11,6
2023-11-07,VEN,394.7,2023,11,7
2023-11-08,VEN,405.9,2023,11,8
2023-11-09,VEN,371.4,2023,11,9
2023-11-10,VEN,372.1,2023,11,10
2023-11-11,VEN,377.8,2023,11,11
2023-11-12,VEN,380.1,2023,11,12
2023-11-13,VEN,383.9,2023,11,13
2023-11-14,VEN,398.8,2023,11,14
2023-11-15,VEN,406.5,2023,11,15
2023-11-16,VEN,407.6,2023,11,16
2023-11-17,VEN,411.8,2023,11,17
2023-11-18,VEN,390.7,2023,11,18
2023-11-19,VEN,380.8,2023,11,19
2023-11-20,VEN,396.8,2023,11,20
2023-11-21,VEN,401.4,2023,11,21
2023-11-22,VEN,397.4,2023,11,22
2023-11-23,VEN,389.0,2023,11,23
2023-11-24,VEN,398.4,2023,11,24
2023-11-25,VEN,357.4,2023,11,25
2023-11-26,VEN,390.6,2023,11,26
2023-11-27,VEN,406.4,2023,11,27
2023-11-28,VEN,369.9,2023,11,28
2023-11-29,VEN,398.7,2023,11,29
2023-11-30,VEN,398.1,2023,11,30
2023-12-01,VEN,423.6,2023,12,1
2023-12-02,VEN,404.9,2023,12,2
2023-12-03,VEN,396.9,2023,12,3
2023-12-04,VEN,416.5,2023,12,4
2023-12-05,VEN,389.4,2023,12,5
2023-12-06,VEN,413.5,2023,12,6
2023-12-07,VEN,398.3,2023,12,7
2023-12-08,VEN,438.4,2023,12,8
2023-12-09,VEN,420.8,2023,12,9
2023-12-10,VEN,389.6,2023,12,10
2023-12-11,VEN,410.6,2023,12,11
2023-12-12,VEN,408.0,2023,12,12
2023-12-13,VEN,385.0,2023,12,13
2023-12-14,VEN,388.5,2023,12,14
2023-12-15,VEN,471.1,2023,12,15
2023-12-16,VEN,419.4,2023,12,16
2023-12-17,VEN,373.8,2023,12,17
2023-12-18,VEN,417.8,2023,12,18
2023-12-19,VEN,404.2,2023,12,19
2023-12-20,VEN,395.6,2023,12,20
2023-12-21,VEN,398.3,2023,12,21
2023-12-22,VEN,424.0,2023,12,22
2023-12-23,VEN,416.9,2023,12,23
2023-12-24,VEN,381.4,2023,12,24
2023-12-25,VEN,426.8,2023,12,25
2023-12-26,VEN,411.5,2023,12,26
2023-12-27,VEN,432.0,2023,12,27
2023-12-28,VEN,426.2,2023,12,28
2023-12-29,VEN,412.7,2023,12,29
2023-12-30,VEN,400.0,2023,12,30
2023-12-31,VEN,378.9,2023,12,31
2024-01-01,VEN,365.7,2024,1,1
2024-01-02,VEN,388.2,2024,1,2
2024-01-03,VEN,412.9,2024,1,3
2024-01-04,VEN,393.6,2024,1,4
2024-01-05,VEN,398.1,2024,1,5
2024-01-06,VEN,395.8,2024,1,6
2024-01-07,VEN,385.2,2024,1,7
2024-01-08,VEN,422.9,2024,1,8
2024-01-09,VEN,401.5,2024,1,9
2024-01-10,VEN,392.0,2024,1,10
2024-01-11,VEN,412.6,2024,1,11
2024-01-12,VEN,379.7,2024,1,12
2024-01-13,VEN,404.3,2024,1,13
2024-01-14,VEN,396.0,2024,1,14
2024-01-15,VEN,409.8,2024,1,15
2024-01-16,VEN,405.1,2024,1,16
2024-01-17,VEN,412.8,2024,1,17
2024-01-18,VEN,422.0,2024,1,18
2024-01-19,VEN,385.8,2024,1,19
2024-01-20,VEN,385.9,2024,1,20
2024-01-21,VEN,406.9,2024,1,21
2024-01-22,VEN,396.3,2024,1,22
2024-01-23,VEN,409.8,2024,1,23
2024-01-24,VEN,374.6,2024,1,24
2024-01-25,VEN,396.3,2024,1,25
2024-01-26,VEN,393.6,2024,1,26
2024-01-27,VEN,371.6,2024,1,27
2024-01-28,VEN,404.6,2024,1,28
2024-01-29,VEN,375.8,2024,1,29
2024-01-30,VEN,414.6,2024,1,30
2024-01-31,VEN,404.4,2024,1,31
2024-02-01,VEN,391.1,2024,2,1
2024-02-02,VEN,391.8,2024,2,2
2024-02-03,VEN,402.6,2024,2,3
2024-02-04,VEN,390.0,2024,2,4
2024-02-05,VEN,380.5,2024,2,5
2024-02-06,VEN,380.1,2024,2,6
2024-02-07,VEN,417.3,2024,2,7
2024-02-08,VEN,370.5,2024,2,8
2024-02-09,VEN,366.1,2024,2,9
2024-02-10,VEN,383.9,2024,2,10
2024-02-11,VEN,397.4,2024,2,11
2024-02-12,VEN,397.5,2024,2,12
2024-02-13,VEN,403.1,2024,2,13
2024-02-14,VEN,404.8,2024,2,14
2024-02-15,VEN,382.2,2024,2,15
2024-02-16,VEN,413.3,2024,2,16
2024-02-17,VEN,395.3,2024,2,17
2024-02-18,VEN,376.9,2024,2,18
2024-02-19,VEN,385.7,2024,2,19
2024-02-20,VEN,373.6,2024,2,20
2024-02-21,VEN,375.3,2024,2,21
2024-02-22,VEN,404.4,2024,2,22
2024-02-23,VEN,375.6,2024,2,23
2024-02-24,VEN,388.3,2024,2,24
2024-02-25,VEN,387.6,2024,2,25
2024-02-26,VEN,395.9,2024,2,26
2024-02-27,VEN,418.8,2024,2,27
2024-02-28,VEN,394.9,2024,2,28
2024-02-29,VEN,400.7,2024,2,29
2024-03-01,VEN,399.0,2024,3,1
2024-03-02,VEN,382.1,2024,3,2
2024-03-03,VEN,399.8,2024,3,3
2024-03-04,VEN,391.6,2024,3,4
2024-03-05,VEN,410.5,2024,3,5
2024-03-06,VEN,396.1,2024,3,6
2024-03-07,VEN,394.6,2024,3,7
2024-03-08,VEN,392.3,2024,3,8
2024-03-09,VEN,404.0,2024,3,9
2024-03-10,VEN,383.4,2024,3,10
2024-03-11,VEN,371.1,2024,3,11
2024-03-12,VEN,381.4,2024,3,12
2024-03-13,VEN,376.0,2024,3,13
2024-03-14,VEN,385.1,2024,3,14
2024-03-15,VEN,352.7,2024,3,15
2024-03-16,VEN,373.4,2024,3,16
2024-03-17,VEN,382.4,2024,3,17
2024-03-18,VEN,379.4,2024,3,18
2024-03-19,VEN,405.2,2024,3,19
2024-03-20,VEN,370.2,2024,3,20
2024-03-21,VEN,386.4,2024,3,21
2024-03-22,VEN,409.3,2024,3,22
2024-03-23,VEN,368.7,2024,3,23
2024-03-24,VEN,378.0,2024,3,24
2024-03-25,VEN,410.8,2024,3,25
2024-03-26,VEN,402.4,2024,3,26
2024-03-27,VEN,415.4,2024,3,27
2024-03-28,VEN,393.4,2024,3,28
2024-03-29,VEN,419.9,2024,3,29
2024-03-30,VEN,375.4,2024,3,30
2024-03-31,VEN,390.3,2024,3,31
2024-04-01,VEN,385.5,2024,4,1
2024-04-02,VEN,405.5,2024,4,2
2024-04-03,VEN,368.1,2024,4,3
2024-04-04,VEN,385.2,2024,4,4
2024-04-05,VEN,384.2,2024,4,5
2024-04-06,VEN,371.3,2024,4,6
2024-04-07,VEN,343.6,2024,4,7
2024-04-08,VEN,383.9,2024,4,8
2024-04-09,VEN,407.6,2024,4,9
2024-04-10,VEN,360.9,2024,4,10
2024-04-11,VEN,358.0,2024,4,11
2024-04-12,VEN,359.2,2024,4,12
2024-04-13,VEN,380.5,2024,4,13
2024-04-14,VEN,352.6,2024,4,14
2024-04-15,VEN,365.1,2024,4,15
2024-04-16,VEN,402.3,2024,4,16
2024-04-17,VEN,387.4,2024,4,17
2024-04-18,VEN,367.8,2024,4,18
2024-04-19,VEN,396.7,2024,4,19
2024-04-20,VEN,375.4,2024,4,20
2024-04-21,VEN,374.3,2024,4,21
2024-04-22,VEN,391.8,2024,4,22
2024-04-23,VEN,368.7,2024,4,23
2024-04-24,VEN,365.7,2024,4,24
2024-04-25,VEN,384.3,2024,4,25
2024-04-26,VEN,379.9,2024,4,26
2024-04-27,VEN,388.7,2024,4,27
2024-04-28,VEN,357.7,2024,4,28
2024-04-29,VEN,375.9,2024,4,29
2024-04-30,VEN,371.3,2024,4,30
2024-05-01,VEN,373.7,2024,5,1
2024-05-02,VEN,392.1,2024,5,2
2024-05-03,VEN,412.6,2024,5,3
2024-05-04,VEN,388.0,2024,5,4
2024-05-05,VEN,383.0,2024,5,5
2024-05-06,VEN,385.6,2024,5,6
2024-05-07,VEN,391.6,2024,5,7
2024-05-08,VEN,415.3,2024,5,8
2024-05-09,VEN,393.0,2024,5,9
2024-05-10,VEN,382.9,2024,5,10
2024-05-11,VEN,379.0,2024,5,11
2024-05-12,VEN,370.8,2024,5,12
2024-05-13,VEN,372.1,2024,5,13
2024-05-14,VEN,364.3,2024,5,14
2024-05-15,VEN,402.3,2024,5,15
2024-05-16,VEN,380.3,2024,5,16
2024-05-17,VEN,381.7,2024,5,17
2024-05-18,VEN,376.7,2024,5,18
2024-05-19,VEN,374.0,2024,5,19
2024-05-20,VEN,425.1,2024,5,20
2024-05-21,VEN,396.1,2024,5,21
2024-05-22,VEN,388.6,2024,5,22
2024-05-23,VEN,437.4,2024,5,23
2024-05-24,VEN,385.7,2024,5,24
2024-05-25,VEN,375.6,2024,5,25
2024-05-26,VEN,376.0,2024,5,26
2024-05-27,VEN,365.8,2024,5,27
2024-05-28,VEN,391.9,2024,5,28
2024-05-29,VEN,370.2,2024,5,29
2024-05-30,VEN,363.6,2024,5,30
2024-05-31,VEN,388.7,2024,5,31
2024-06-01,VEN,409.4,2024,6,1
2024-06-02,VEN,401.2,2024,6,2
2024-06-03,VEN,380.7,2024,6,3
2024-06-04,VEN,414.4,2024,6,4
2024-06-05,VEN,405.6,2024,6,5
2024-06-06,VEN,414.1,2024,6,6
2024-06-07,VEN,425.6,2024,6,7
2024-06-08,VEN,408.4,2024,6,8
2024-06-09,VEN,407.2,2024,6,9
2024-06-10,VEN,422.3,2024,6,10
2024-06-11,VEN,364.8,2024,6,11
2024-06-12,VEN,394.7,2024,6,12
2024-06-13,VEN,390.4,2024,6,13
2024-06-14,VEN,401.4,2024,6,14
2024-06-15,VEN,400.9,2024,6,15
2024-06-16,VEN,394.5,2024,6,16
2024-06-17,VEN,421.5,2024,6,17
2024-06-18,VEN,395.7,2024,6,18
2024-06-19,VEN,376.5,2024,6,19
2024-06-20,VEN,400.7,2024,6,20
2024-06-21,VEN,395.3,2024,6,21
2024-06-22,VEN,406.9,2024,6,22
2024-06-23,VEN,414.7,2024,6,23
2024-06-24,VEN,414.0,2024,6,24
2024-06-25,VEN,388.8,2024,6,25
2024-06-26,VEN,408.9,2024,6,26
2024-06-27,VEN,407.8,2024,6,27
2024-06-28,VEN,413.0,2024,6,28
2024-06-29,VEN,412.2,2024,6,29
2024-06-30,VEN,384.9,2024,6,30
2024-07-01,VEN,392.9,2024,7,1
2024-07-02,VEN,392.8,2024,7,2
2024-07-03,VEN,419.1,2024,7,3
2024-07-04,VEN,408.3,2024,7,4
2024-07-05,VEN,416.1,2024,7,5
2024-07-06,VEN,398.0,2024,7,6
2024-07-07,VEN,443.1,2024,7,7
2024-07-08,VEN,415.2,2024,7,8
2024-07-09,VEN,443.9,2024,7,9
2024-07-10,VEN,412.6,2024,7,10
2024-07-11,VEN,424.7,2024,7,11
2024-07-12,VEN,424.1,2024,7,12
2024-07-13,VEN,407.0,2024,7,13
2024-07-14,VEN,392.8,2024,7,14
2024-07-15,VEN,390.2,2024,7,15
2024-07-16,VEN,421.8,2024,7,16
2024-07-17,VEN,420.9,2024,7,17
2024-07-18,VEN,400.4,2024,7,18
2024-07-19,VEN,418.9,2024,7,19
2024-07-20,VEN,386.6,2024,7,20
2024-07-21,VEN,394.4,2024,7,21
2024-07-22,VEN,411.3,2024,7,22
2024-07-23,VEN,425.7,2024,7,23
2024-07-24,VEN,395.1,2024,7,24
2024-07-25,VEN,391.2,2024,7,25
2024-07-26,VEN,408.3,2024,7,26
2024-07-27,VEN,375.3,2024,7,27
2024-07-28,VEN,405.1,2024,7,28
2024-07-29,VEN,418.6,2024,7,29
2024-07-30,VEN,426.9,2024,7,30
2024-07-31,VEN,418.3,2024,7,31
2024-08-01,VEN,391.9,2024,8,1
2024-08-02,VEN,434.6,2024,8,2
2024-08-03,VEN,372.8,2024,8,3
2024-08-04,VEN,402.6,2024,8,4
2024-08-05,VEN,424.0,2024,8,5
2024-08-06,VEN,400.3,2024,8,6
2024-08-07,VEN,421.8,2024,8,7
2024-08-08,VEN,414.8,2024,8,8
2024-08-09,VEN,397.1,2024,8,9
